Date;Open;High;Low;Close;Adj Close;Volume
2003-12-02;1,542857;1,564286;1,5292860000000001;1,538571;1,342732;51324000
2003-07-25;1,457857;1,540714;1,457143;1,538571;1,342732;54171600
2003-11-11;1,564286;1,572857;1,534286;1,538571;1,342732;53768400
2001-04-02;1,577857;1,618571;1,528571;1,542143;1,345848;85227800
2001-12-19;1,47;1,548571;1,462143;1,544286;1,3477190000000001;72489200
2001-01-31;1,535714;1,607143;1,53125;1,544643;1,3480299999999998;182676200
2001-03-22;1,455357;1,5535709999999998;1,441964;1,544643;1,3480299999999998;180825400
2002-01-09;1,628571;1,637857;1,52;1,546429;1,349589;81958800
2001-06-07;1,479286;1,55;1,4607139999999998;1,547143;1,3502120000000002;81295200
2001-06-20;1,4285709999999998;1,560714;1,427143;1,547857;1,350835;107905000
2003-08-21;1,502143;1,550714;1,496429;1,548571;1,351459;63831600
2001-01-29;1,3973209999999998;1,5535709999999998;1,3973209999999998;1,549107;1,351926;213882200
2003-10-03;1,4992860000000001;1,5614290000000002;1,4914290000000001;1,5492860000000002;1,352082;74900000
