mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
17.236412167549133,2.3632348775863647,0.0319896936416626,0.001000046730041504,relu,0.5,"(10, 20)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (10, 20), 'learning_rate': 'constant', 'solver': 'adam'}",0.8537648189682794,0.8469080422941365,0.850336430631208,0.0034283883370714308,1697
28.31613337993622,3.293432593345642,0.13645732402801514,0.005498290061950684,relu,1,"(114, 36)",constant,adam,"{'activation': 'relu', 'alpha': 1, 'hidden_layer_sizes': (114, 36), 'learning_rate': 'constant', 'solver': 'adam'}",0.8512335789810958,0.8494713232938161,0.850352451137456,0.0008811278436398062,1696
31.93515169620514,7.338121771812439,0.19293653964996338,0.007998108863830566,relu,1,"(109, 91)",constant,adam,"{'activation': 'relu', 'alpha': 1, 'hidden_layer_sizes': (109, 91), 'learning_rate': 'constant', 'solver': 'adam'}",0.8522588913809677,0.8484780519064402,0.8503684716437039,0.0018904197372637266,1695
155.631569981575,25.845625281333923,1.1321332454681396,0.2144303321838379,relu,0.05,"(150, 100, 50)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (150, 100, 50), 'learning_rate': 'constant', 'solver': 'adam'}",0.8482858058314643,0.8524831784684396,0.8503844921499519,0.0020986863184876414,1694
15.28304636478424,4.087676167488098,0.03198957443237305,0.0009996891021728516,relu,0.5,"(12, 18)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (12, 18), 'learning_rate': 'constant', 'solver': 'adam'}",0.8546940083306632,0.8461070169817366,0.8504005126562,0.004293495674463299,1693
31.496793508529663,3.006026268005371,0.12646067142486572,0.001499772071838379,relu,0.5,"(8, 142)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (8, 142), 'learning_rate': 'constant', 'solver': 'adam'}",0.8474847805190644,0.8533482858058314,0.8504165331624479,0.002931752643383523,1692
20.762271285057068,3.79477059841156,0.1544511318206787,0.0004999637603759766,relu,1,"(119, 31)",constant,adam,"{'activation': 'relu', 'alpha': 1, 'hidden_layer_sizes': (119, 31), 'learning_rate': 'constant', 'solver': 'adam'}",0.8525793015059275,0.8482858058314643,0.8504325536686959,0.0021467478372316218,1691
17.176432013511658,4.500542044639587,0.01999366283416748,0.0009995698928833008,relu,0.05,"(11, 5)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (11, 5), 'learning_rate': 'constant', 'solver': 'adam'}",0.8507529637936558,0.850144184556232,0.8504485741749439,0.00030438961871193104,1689
74.89073169231415,11.214366793632507,0.1464524269104004,0.014494657516479492,relu,0.001,"(30, 120)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (30, 120), 'learning_rate': 'constant', 'solver': 'adam'}",0.8545658442806793,0.8463313040692085,0.8504485741749439,0.004117270105735371,1689
82.78817391395569,8.891119718551636,0.15644943714141846,0.008497357368469238,relu,0.001,"(55, 95)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (55, 95), 'learning_rate': 'constant', 'solver': 'adam'}",0.8503364306312079,0.8505927587311759,0.850464594681192,0.0001281640499840031,1688
85.97414124011993,4.582515597343445,0.14795279502868652,0.011995792388916016,relu,0.001,"(87, 63)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (87, 63), 'learning_rate': 'constant', 'solver': 'adam'}",0.849887856456264,0.8511054149311118,0.8504966356936878,0.0006087792374239176,1687
107.27123987674713,45.625216603279114,0.3163987398147583,0.10646593570709229,relu,0.001,"(162, 38)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (162, 38), 'learning_rate': 'constant', 'solver': 'adam'}",0.8483819288689523,0.8526433835309196,0.8505126561999359,0.002130727330983684,1686
88.50982069969177,3.4803731441497803,0.16844427585601807,0.021491169929504395,relu,0.001,"(50, 100)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (50, 100), 'learning_rate': 'constant', 'solver': 'adam'}",0.8535725728933035,0.8474847805190644,0.8505286767061839,0.0030438961871195325,1684
30.56109631061554,3.1329864263534546,0.1389549970626831,0.012995600700378418,relu,0.5,"(11, 139)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (11, 139), 'learning_rate': 'constant', 'solver': 'adam'}",0.8544376802306953,0.8466196731816725,0.8505286767061839,0.003909003524511401,1684
14.418826222419739,2.3727301359176636,0.020493388175964355,0.0014995336532592773,relu,0.05,"(7, 8)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (7, 8), 'learning_rate': 'constant', 'solver': 'adam'}",0.84943928228132,0.8516501121435437,0.8505446972124319,0.0011054149311118255,1683
10.998934626579285,2.7436126470565796,0.02249324321746826,0.0004993677139282227,relu,0.05,"(18,)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (18,), 'learning_rate': 'constant', 'solver': 'adam'}",0.8481576417814803,0.8529317526433835,0.850544697212432,0.002387055430951579,1682
12.629406452178955,0.5433237552642822,0.0349886417388916,0.0009996891021728516,relu,0.5,"(21, 9)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (21, 9), 'learning_rate': 'constant', 'solver': 'adam'}",0.8514258250560718,0.849695610381288,0.8505607177186799,0.0008651073373918683,1681
12.70970630645752,3.453155517578125,0.02250218391418457,0.0004906654357910156,relu,0.5,"(16, 4)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'constant', 'solver': 'adam'}",0.8517462351810318,0.849407241268824,0.8505767382249279,0.0011694969561038548,1680
15.080612897872925,1.836904525756836,0.018494486808776855,0.0005000829696655273,relu,0.001,"(6, 8)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (6, 8), 'learning_rate': 'constant', 'solver': 'adam'}",0.8568727971803909,0.8443127202819609,0.8505927587311759,0.006280038449214986,1678
14.794704914093018,0.4473559856414795,0.04598522186279297,0.0,relu,0.5,"(18, 32)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (18, 32), 'learning_rate': 'constant', 'solver': 'adam'}",0.8503364306312079,0.8508490868311439,0.8505927587311759,0.0002563280999680062,1678
11.294837713241577,1.3160734176635742,0.018493294715881348,0.0005005598068237305,relu,0.5,"(10, 4)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (10, 4), 'learning_rate': 'constant', 'solver': 'adam'}",0.8472925344440885,0.8539250240307593,0.850608779237424,0.003316244793335421,1676
13.96747350692749,1.4435317516326904,0.04048645496368408,0.0005000829696655273,relu,0.5,"(22, 18)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (22, 18), 'learning_rate': 'constant', 'solver': 'adam'}",0.8516180711310477,0.8495994873438001,0.850608779237424,0.0010092918936238093,1676
76.32676708698273,13.485130190849304,0.16394734382629395,0.001999378204345703,relu,0.001,"(99, 51)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (99, 51), 'learning_rate': 'constant', 'solver': 'adam'}",0.8463313040692085,0.8549503364306312,0.8506408202499198,0.004309516180711348,1673
17.981172919273376,0.3039003610610962,0.09047102928161621,0.0005002021789550781,relu,1,"(60, 40)",constant,adam,"{'activation': 'relu', 'alpha': 1, 'hidden_layer_sizes': (60, 40), 'learning_rate': 'constant', 'solver': 'adam'}",0.8515539891060557,0.849727651393784,0.8506408202499198,0.0009131688561358486,1673
18.478010892868042,1.0146710872650146,0.08997094631195068,0.003998875617980957,relu,0.5,"(51, 49)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (51, 49), 'learning_rate': 'constant', 'solver': 'adam'}",0.8590515860301186,0.8422300544697212,0.8506408202499198,0.00841076578019867,1673
101.53109931945801,3.6998021602630615,0.19243919849395752,0.016494393348693848,relu,0.001,"(27, 173)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (27, 173), 'learning_rate': 'constant', 'solver': 'adam'}",0.8521948093559757,0.8490868311438642,0.8506408202499199,0.0015539891060557531,1671
81.89846158027649,0.9766848087310791,0.13645672798156738,0.00449824333190918,relu,0.001,"(39, 111)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (39, 111), 'learning_rate': 'constant', 'solver': 'adam'}",0.8543735982057034,0.8469080422941365,0.8506408202499199,0.0037327779557834173,1671
35.32505142688751,6.399425148963928,0.18594086170196533,0.001999497413635254,relu,0.05,"(5, 195)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (5, 195), 'learning_rate': 'constant', 'solver': 'adam'}",0.8577058635052868,0.843607818007049,0.8506568407561679,0.007049022749118894,1668
20.241942763328552,4.59000837802887,0.019490718841552734,0.0015020370483398438,relu,0.001,"(8, 5)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (8, 5), 'learning_rate': 'constant', 'solver': 'adam'}",0.855975648830503,0.8453380326818327,0.8506568407561679,0.005318808074335157,1668
92.89639842510223,3.288434863090515,0.17194461822509766,0.01499485969543457,relu,0.001,"(101, 49)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (101, 49), 'learning_rate': 'constant', 'solver': 'adam'}",0.8536046139057994,0.8477090676065364,0.8506568407561679,0.0029477731496315163,1668
12.89581847190857,0.9007060527801514,0.04748547077178955,0.0004998445510864258,relu,0.5,"(27, 23)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (27, 23), 'learning_rate': 'constant', 'solver': 'adam'}",0.8510733739186158,0.8502723486062159,0.8506728612624159,0.00040051265619994725,1665
9.394952416419983,0.5598176717758179,0.04148745536804199,0.0014996528625488281,relu,1,"(24, 16)",constant,adam,"{'activation': 'relu', 'alpha': 1, 'hidden_layer_sizes': (24, 16), 'learning_rate': 'constant', 'solver': 'adam'}",0.8511374559436078,0.850208266581224,0.8506728612624159,0.00046459468119192104,1665
17.503828048706055,6.435415029525757,0.019495010375976562,0.000499725341796875,relu,0.001,"(12, 1)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (12, 1), 'learning_rate': 'constant', 'solver': 'adam'}",0.8484460108939442,0.8528997116308875,0.8506728612624159,0.0022268503684716445,1665
19.30874216556549,1.6144760847091675,0.02899038791656494,3.5762786865234375e-07,relu,0.001,"(6, 19)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (6, 19), 'learning_rate': 'constant', 'solver': 'adam'}",0.849727651393784,0.8516501121435437,0.8506888817686639,0.000961230374879829,1664
16.99599039554596,4.643995642662048,0.015496134757995605,0.0004993677139282227,relu,0.05,"(8, 2)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (8, 2), 'learning_rate': 'constant', 'solver': 'adam'}",0.85008010253124,0.8512976610060878,0.850688881768664,0.0006087792374239176,1663
17.141445636749268,0.4468555450439453,0.08597218990325928,0.001999974250793457,relu,0.5,"(15, 85)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (15, 85), 'learning_rate': 'constant', 'solver': 'adam'}",0.8533162447933355,0.8480935597564883,0.8507049022749118,0.0026113425184235983,1662
97.85378980636597,0.07747340202331543,0.18944025039672852,0.016494035720825195,relu,0.001,"(17, 183)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (17, 183), 'learning_rate': 'constant', 'solver': 'adam'}",0.8517782761935278,0.8496315283562961,0.8507049022749119,0.0010733739186158386,1661
10.973942399024963,2.9085580110549927,0.019493937492370605,0.0004998445510864258,relu,0.001,"(4, 11)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (4, 11), 'learning_rate': 'constant', 'solver': 'adam'}",0.8537007369432874,0.8477411086190324,0.8507209227811598,0.002979814162127503,1659
36.165281534194946,4.687480688095093,0.18594014644622803,0.007997632026672363,relu,1,"(160, 40)",constant,adam,"{'activation': 'relu', 'alpha': 1, 'hidden_layer_sizes': (160, 40), 'learning_rate': 'constant', 'solver': 'adam'}",0.8506247997436719,0.8508170458186479,0.8507209227811598,9.61230374880162e-05,1659
9.774330615997314,0.012495994567871094,0.01849377155303955,0.002499699592590332,relu,0.5,"(10, 2)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (10, 2), 'learning_rate': 'constant', 'solver': 'adam'}",0.8515539891060557,0.849983979493752,0.8507689842999039,0.0007850048061518455,1658
18.356050491333008,3.2299537658691406,0.027491450309753418,0.0005000829696655273,relu,0.001,"(5, 20)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (5, 20), 'learning_rate': 'constant', 'solver': 'adam'}",0.8553668695930792,0.8462672220442166,0.8508170458186479,0.004549823774431305,1657
14.422825932502747,5.277789950370789,0.025492072105407715,0.0024994611740112305,relu,0.001,"(5, 15)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (5, 15), 'learning_rate': 'constant', 'solver': 'adam'}",0.843928228132009,0.8577379045177828,0.8508330663248959,0.006904838192886897,1656
11.567749619483948,1.1041430234909058,0.03648805618286133,0.0005002021789550781,relu,1,"(28, 2)",constant,adam,"{'activation': 'relu', 'alpha': 1, 'hidden_layer_sizes': (28, 2), 'learning_rate': 'constant', 'solver': 'adam'}",0.8527395065684076,0.8489586670938801,0.8508490868311438,0.0018904197372637266,1653
23.87276303768158,2.353737711906433,0.1784437894821167,0.0054978132247924805,relu,1,"(188, 12)",constant,adam,"{'activation': 'relu', 'alpha': 1, 'hidden_layer_sizes': (188, 12), 'learning_rate': 'constant', 'solver': 'adam'}",0.8528356296058955,0.8488625440563922,0.8508490868311438,0.0019865427747516873,1653
74.92422163486481,7.002231240272522,0.13395702838897705,1.1920928955078125e-07,relu,0.001,"(118, 32)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (118, 32), 'learning_rate': 'constant', 'solver': 'adam'}",0.8518423582185197,0.849855815443768,0.8508490868311438,0.0009932713873758714,1653
80.33846640586853,3.451382637023926,0.23592543601989746,0.03798818588256836,relu,0.001,"(182, 18)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (182, 18), 'learning_rate': 'constant', 'solver': 'adam'}",0.8466837552066645,0.8550464594681192,0.8508651073373918,0.004181352130727345,1652
19.672123074531555,4.5820170640945435,0.01999366283416748,1.1920928955078125e-07,relu,0.001,"(4, 12)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (4, 12), 'learning_rate': 'constant', 'solver': 'adam'}",0.8533162447933355,0.8484460108939442,0.8508811278436399,0.002435116949695615,1651
18.880379796028137,6.256474852561951,0.04298508167266846,0.0030001401901245117,relu,0.05,"(5, 35)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (5, 35), 'learning_rate': 'constant', 'solver': 'adam'}",0.8547901313681512,0.8470682473566165,0.8509291893623838,0.003860942005767365,1648
13.520119428634644,2.323747396469116,0.016994714736938477,1.1920928955078125e-06,relu,0.05,"(10, 2)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (10, 2), 'learning_rate': 'constant', 'solver': 'adam'}",0.8540531880807434,0.8478051906440244,0.8509291893623838,0.0031239987183594997,1648
13.677316188812256,0.45760035514831543,0.03598892688751221,0.001999497413635254,relu,0.5,"(19, 16)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (19, 16), 'learning_rate': 'constant', 'solver': 'adam'}",0.8533482858058314,0.8485100929189362,0.8509291893623838,0.0024190964434476214,1648
13.847012281417847,1.973860502243042,0.018494367599487305,0.0014996528625488281,relu,0.05,"(5, 9)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (5, 9), 'learning_rate': 'constant', 'solver': 'adam'}",0.8489266260813841,0.8529958346683755,0.8509612303748798,0.0020346042934956676,1646
23.946911334991455,2.7350211143493652,0.09346997737884521,0.0034984350204467773,relu,0.5,"(17, 83)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (17, 83), 'learning_rate': 'constant', 'solver': 'adam'}",0.8529637936558795,0.8489586670938801,0.8509612303748798,0.0020025632809996807,1646
29.379977703094482,7.608032703399658,0.17044556140899658,0.004498839378356934,relu,0.5,"(14, 186)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (14, 186), 'learning_rate': 'constant', 'solver': 'adam'}",0.856103812880487,0.8458506888817686,0.8509772508811277,0.0051265619993591804,1645
13.270698189735413,0.3368896245956421,0.04798471927642822,0.0029991865158081055,relu,0.5,"(10, 40)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (10, 40), 'learning_rate': 'constant', 'solver': 'adam'}",0.8548542133931433,0.8471002883691124,0.8509772508811279,0.003876962512015414,1644
34.38585817813873,2.3312445878982544,0.19793641567230225,0.0029996633529663086,relu,1,"(46, 154)",constant,adam,"{'activation': 'relu', 'alpha': 1, 'hidden_layer_sizes': (46, 154), 'learning_rate': 'constant', 'solver': 'adam'}",0.8517141941685358,0.8503364306312079,0.8510253123998719,0.0006888817686639404,1643
19.70161747932434,0.8757157325744629,0.08547759056091309,0.0004999637603759766,relu,0.5,"(7, 93)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (7, 93), 'learning_rate': 'constant', 'solver': 'adam'}",0.8524511374559436,0.8496315283562961,0.8510413329061198,0.0014098045498237566,1642
15.16958200931549,3.0525089502334595,0.0494847297668457,0.000499725341796875,relu,0.5,"(33, 17)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (33, 17), 'learning_rate': 'constant', 'solver': 'adam'}",0.8525152194809356,0.8496635693687921,0.8510893944248639,0.00142582505607175,1641
21.33658492565155,6.858278155326843,0.04348599910736084,0.0004996061325073242,relu,0.05,"(4, 31)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (4, 31), 'learning_rate': 'constant', 'solver': 'adam'}",0.8490547901313682,0.8531560397308555,0.8511054149311119,0.002050624799743661,1638
11.155883431434631,1.7649279832839966,0.017994403839111328,0.0009996891021728516,relu,0.5,"(10, 3)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (10, 3), 'learning_rate': 'constant', 'solver': 'adam'}",0.8482217238064723,0.8539891060557514,0.8511054149311119,0.0028836911246395425,1638
12.599411368370056,2.300758957862854,0.02999114990234375,0.0019998550415039062,relu,0.5,"(14, 16)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (14, 16), 'learning_rate': 'constant', 'solver': 'adam'}",0.856231976930471,0.8459788529317527,0.8511054149311119,0.0051265619993591804,1638
17.156442284584045,0.7777458429336548,0.018990635871887207,0.0029984712600708008,relu,0.05,"(10, 1)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (10, 1), 'learning_rate': 'constant', 'solver': 'adam'}",0.8492790772188401,0.8529958346683755,0.8511374559436078,0.0018583787247676842,1637
23.587355136871338,7.234657049179077,0.042986273765563965,0.002999424934387207,relu,0.001,"(5, 35)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (5, 35), 'learning_rate': 'constant', 'solver': 'adam'}",0.8522909323934637,0.850048061518744,0.8511694969561039,0.001121435437359819,1636
11.566750764846802,2.1388068199157715,0.0184938907623291,0.0004994869232177734,relu,0.05,"(14,)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (14,), 'learning_rate': 'constant', 'solver': 'adam'}",0.8531880807433515,0.8492149951938481,0.8512015379685998,0.0019865427747516873,1634
100.31799292564392,8.066886186599731,0.20293474197387695,0.026991605758666992,relu,0.001,"(183, 17)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (183, 17), 'learning_rate': 'constant', 'solver': 'adam'}",0.8507529637936558,0.8516501121435437,0.8512015379685998,0.0004485741749439276,1634
19.710612177848816,2.2522696256637573,0.0154954195022583,0.0005003213882446289,relu,0.05,"(6, 4)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (6, 4), 'learning_rate': 'constant', 'solver': 'adam'}",0.8514578660685678,0.8510092918936238,0.8512335789810959,0.0002242870874719638,1631
16.539138913154602,0.8232334852218628,0.024991989135742188,0.0009996891021728516,relu,0.05,"(8, 10)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (8, 10), 'learning_rate': 'constant', 'solver': 'adam'}",0.8508811278436399,0.8515860301185517,0.8512335789810959,0.00035245113745591144,1631
64.7075309753418,0.8032386302947998,0.27891063690185547,1.6689300537109375e-06,relu,1,"(150, 100, 50)",constant,adam,"{'activation': 'relu', 'alpha': 1, 'hidden_layer_sizes': (150, 100, 50), 'learning_rate': 'constant', 'solver': 'adam'}",0.8526754245434156,0.849791733418776,0.8512335789810959,0.001441845562319799,1631
13.25170361995697,0.8727179765701294,0.027492165565490723,0.0004996061325073242,relu,0.5,"(10, 15)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (10, 15), 'learning_rate': 'constant', 'solver': 'adam'}",0.8554950336430631,0.8470041653316245,0.8512495994873438,0.004245434155719319,1628
101.37914824485779,3.3429172039031982,0.21243155002593994,0.01449573040008545,relu,0.001,"(22, 178)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (22, 178), 'learning_rate': 'constant', 'solver': 'adam'}",0.8510413329061198,0.8514578660685678,0.8512495994873438,0.00020826658122397035,1628
13.194723010063171,1.87739098072052,0.03648805618286133,0.0024993419647216797,relu,0.05,"(5, 30)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (5, 30), 'learning_rate': 'constant', 'solver': 'adam'}",0.8555911566805511,0.8469080422941365,0.8512495994873438,0.004341557193207279,1628
75.64748764038086,3.0230205059051514,0.13645505905151367,0.002498626708984375,relu,0.001,"(132, 18)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (132, 18), 'learning_rate': 'constant', 'solver': 'adam'}",0.8552387055430951,0.8472925344440885,0.8512656199935917,0.003973085549503319,1627
91.72227907180786,1.2455964088439941,0.16844546794891357,0.007497906684875488,relu,0.001,"(71, 79)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (71, 79), 'learning_rate': 'constant', 'solver': 'adam'}",0.8530599166933676,0.8495354053188081,0.8512976610060878,0.0017622556872797235,1626
19.55516266822815,2.6126532554626465,0.018994688987731934,0.0020002126693725586,relu,0.001,"(5, 8)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (5, 8), 'learning_rate': 'constant', 'solver': 'adam'}",0.8487664210189042,0.8538609420057673,0.8513136815123358,0.002547260493431569,1625
15.30154025554657,1.253095269203186,0.09646868705749512,0.005497932434082031,relu,1,"(85, 15)",constant,adam,"{'activation': 'relu', 'alpha': 1, 'hidden_layer_sizes': (85, 15), 'learning_rate': 'constant', 'solver': 'adam'}",0.8521948093559757,0.850464594681192,0.8513297020185838,0.0008651073373918683,1624
47.38864302635193,7.3166282176971436,0.30140221118927,0.0034981966018676758,relu,1,"(150, 100, 50)",constant,adam,"{'activation': 'relu', 'alpha': 1, 'hidden_layer_sizes': (150, 100, 50), 'learning_rate': 'constant', 'solver': 'adam'}",0.8527715475809036,0.8499198974687601,0.8513457225248318,0.00142582505607175,1622
14.85168743133545,5.289787530899048,0.02749049663543701,0.0014990568161010742,relu,0.5,"(12, 13)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (12, 13), 'learning_rate': 'constant', 'solver': 'adam'}",0.8537007369432874,0.8489907081063761,0.8513457225248318,0.0023550144184556476,1622
11.9051034450531,2.8160488605499268,0.02249312400817871,0.0004999637603759766,relu,0.5,"(12, 8)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (12, 8), 'learning_rate': 'constant', 'solver': 'adam'}",0.856039730855495,0.8466837552066645,0.8513617430310798,0.004677987824415253,1621
18.28557276725769,9.17652702331543,0.0629802942276001,0.016994357109069824,relu,0.05,"(7, 43)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (7, 43), 'learning_rate': 'constant', 'solver': 'adam'}",0.8461070169817366,0.856648510092919,0.8513777635373279,0.005270746555591177,1620
11.350320935249329,0.37887632846832275,0.025492191314697266,0.0005004405975341797,relu,0.5,"(9, 16)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (9, 16), 'learning_rate': 'constant', 'solver': 'adam'}",0.8544697212431913,0.8483178468439603,0.8513937840435758,0.0030759371996155194,1619
13.422150373458862,2.500690460205078,0.023992300033569336,0.005997419357299805,relu,0.05,"(12, 3)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (12, 3), 'learning_rate': 'constant', 'solver': 'adam'}",0.8493752002563281,0.8534444088433194,0.8514098045498237,0.0020346042934956676,1618
20.933444023132324,2.227203845977783,0.08749103546142578,0.0004787445068359375,relu,0.5,"(16, 84)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (16, 84), 'learning_rate': 'constant', 'solver': 'adam'}",0.856264017942967,0.8466196731816725,0.8514418455623198,0.004822172380647249,1617
98.96993386745453,6.478896260261536,0.1954331398010254,0.02149653434753418,relu,0.001,"(188, 12)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (188, 12), 'learning_rate': 'constant', 'solver': 'adam'}",0.8526433835309196,0.8503043896187119,0.8514738865748157,0.0011694969561038548,1614
24.674456477165222,6.413086295127869,0.17644453048706055,0.0034987926483154297,relu,1,"(170, 30)",constant,adam,"{'activation': 'relu', 'alpha': 1, 'hidden_layer_sizes': (170, 30), 'learning_rate': 'constant', 'solver': 'adam'}",0.8527395065684076,0.850208266581224,0.8514738865748157,0.0012656199935918155,1614
16.79705560207367,1.7219425439834595,0.04248678684234619,0.0014995336532592773,relu,0.001,"(6, 34)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (6, 34), 'learning_rate': 'constant', 'solver': 'adam'}",0.8480615187439923,0.8548862544056393,0.8514738865748157,0.003412367830823493,1614
213.8671989440918,121.76604413986206,1.393548607826233,0.43285977840423584,relu,0.05,"(150, 100, 50)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (150, 100, 50), 'learning_rate': 'constant', 'solver': 'adam'}",0.8471323293816084,0.8558474847805191,0.8514899070810638,0.004357577699455328,1611
108.08847451210022,0.015495538711547852,0.21193218231201172,0.008996963500976562,relu,0.001,"(32, 168)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (32, 168), 'learning_rate': 'constant', 'solver': 'adam'}",0.8543735982057034,0.8486062159564243,0.8514899070810638,0.0028836911246395425,1611
